vehicle_id,vehicle_type,time,whether_app,pre_sum,label_sum,segment_pre_0,segment_pre_1,segment_pre_2,segment_pre_3,segment_pre_4,segment_label_0,segment_label_1,segment_label_2,segment_label_3,segment_label_4
宁ASP792_0,1,b'2021-08-22 22:22:25',1,18.54837656021118,16.53330087661743,1.852714,6.29586,4.4640007,4.650226,1.3713938,1.5499799,5.4499803,3.9499803,4.28334,1.30002
宁A58M92_0,1,b'2021-08-22 22:23:52',0,17.80831217765808,16.65000021457672,1.7297252,6.0249953,4.2532372,4.4210997,1.3627491,1.65,5.71668,3.88332,4.1666403,1.2333599
宁A8AH87_0,11,b'2021-08-22 22:28:05',0,19.831454157829285,20.999940633773804,2.0932853,6.6993937,4.8180323,5.000683,1.533053,2.14998,7.3166404,4.93332,5.1,1.5
宁A1223G_0,1,b'2021-08-22 22:36:40',0,17.572520971298218,18.083340525627136,1.7446759,5.9434156,4.2079444,4.396345,1.3413651,1.76664,5.73336,4.28334,4.8833404,1.41666
鲁H09U33_1,16,b'2021-08-22 22:57:20',0,22.584693431854248,497.5832748413086,2.3300512,7.617263,5.415463,5.690593,1.757841,2.6500201,9.51666,476.3,7.18332,1.9333199
皖B14739_1,12,b'2021-08-22 23:07:54',0,26.550185680389404,26.266679763793945,2.6157491,8.64527,6.332572,6.6871433,1.9316983,2.29998,8.16666,7.98336,6.01668,1.8
宁BB4258_0,1,b'2021-08-22 23:41:17',0,18.411154747009277,18.283379673957825,1.7892871,6.455927,4.42452,4.6746745,1.3185395,1.8333601,6.38334,4.24998,4.51668,1.30002
浙A67A05_1,12,b'2021-08-23 00:08:17',0,23.91694664955139,23.46660017967224,2.3807871,8.084568,5.7574306,5.985399,1.7181001,2.36664,7.56666,5.85,5.89998,1.78332
陕ACG121_1,12,b'2021-08-23 00:16:32',0,25.788849592208862,24.26669955253601,2.5779598,8.450554,6.258705,6.508364,1.8649117,2.50002,8.38332,5.86668,5.78334,1.73334
浙A62C16_1,12,b'2021-08-23 00:36:02',0,23.888204097747803,23.366639614105225,2.4154496,7.9810925,5.8524556,6.038162,1.769386,2.33334,8.14998,5.55,5.68332,1.65
赣F31052_1,12,b'2021-08-23 00:44:55',0,26.76676869392395,27.283380031585693,2.7145395,8.601156,6.5814133,6.7914667,1.985866,3.01668,9.03336,6.3666596,6.9,1.9666799
宁A53D37_0,1,b'2021-08-23 01:04:07',0,17.36144185066223,18.98333966732025,1.7308127,5.793266,4.183144,4.240182,1.3557078,2.01666,6.9,4.2166796,4.51668,1.3333199
辽A2R80P_0,1,b'2021-08-23 01:06:44',0,16.89288854598999,19.566720128059387,1.6672504,5.575681,4.120674,4.167945,1.3084143,2.05002,6.55002,4.7999997,4.71666,1.45002
鲁B68U8K_0,11,b'2021-08-23 01:09:50',1,20.88260293006897,25.73334038257599,2.149796,7.0434065,5.169701,5.255556,1.5509894,2.4333599,8.36664,6.10002,6.7666802,2.0666401
宁AA3816_1,12,b'2021-08-23 03:28:06',1,25.095013976097107,31.433340311050415,2.5037932,8.295788,6.1705613,6.2522693,1.8900499,2.81664,10.00002,8.16666,8.03334,2.4166799
沪EE3761_1,12,b'2021-08-23 04:21:16',0,22.332131266593933,21.600059866905212,2.243031,7.460425,5.372841,5.4694266,1.670405,2.0833201,7.23336,5.35002,5.33334,1.60002
宁AH850D_0,1,b'2021-08-23 05:04:50',0,16.694390773773193,21.683279871940613,1.6651212,5.57704,4.036815,4.115889,1.2759608,1.63332,5.66664,8.66664,4.45002,1.26666
浙A9Z627_1,12,b'2021-08-23 05:07:07',0,24.824527502059937,23.966699838638306,2.4523416,8.261513,6.0306044,6.138937,1.8479564,2.53332,8.1,5.71668,5.86668,1.75002
宁A58790_0,11,b'2021-08-23 05:11:28',0,24.341615438461304,24.649980068206787,2.3655388,8.08132,5.881501,5.999511,1.7867053,2.44998,7.76664,6.2333403,6.3333597,1.86666
宁AY563M_0,1,b'2021-08-23 05:13:32',0,16.274498105049133,16.716660261154175,1.5984355,5.393336,3.9046052,3.9740095,1.2782792,1.60002,5.4833403,3.91668,4.46664,1.24998
宁A6Y866_0,1,b'2021-08-23 05:16:07',0,17.046074867248535,17.86668062210083,1.6645215,5.671135,4.0501766,4.1388383,1.3132695,1.86666,6.10002,4.39998,4.26666,1.2333599
宁AF01181_4,1,b'2021-08-23 05:21:37',0,16.941352486610413,17.816700339317322,1.7165933,5.599644,4.0760717,4.1684327,1.2956408,1.75002,6.25002,4.38336,4.24998,1.18332
宁AWF188_0,1,b'2021-08-23 05:31:10',0,16.79647207260132,17.01659917831421,1.645047,5.504504,3.993498,4.0735064,1.304393,1.71666,5.53332,4.26666,4.33332,1.16664
冀F83DU9_0,11,b'2021-08-23 05:32:08',1,20.878654718399048,26.283300518989563,2.138432,6.9262433,4.9704704,5.0727267,1.620324,2.4166799,8.516641,6.28332,6.96666,2.1
宁EK0017_0,1,b'2021-08-23 05:33:40',0,20.437960624694824,19.999920129776,2.00566,6.7495823,4.7662587,4.875901,1.5113809,2.0666401,7.09998,4.78332,4.73334,1.31664
宁AP512V_0,1,b'2021-08-23 05:35:15',0,17.0063316822052,17.733360528945923,1.7051115,5.5876083,4.0714602,4.1545377,1.3058189,1.8,6.25002,4.1666403,4.2166796,1.30002
宁A71X63_0,1,b'2021-08-23 05:36:11',0,17.42964506149292,17.46672034263611,1.7653915,5.7382054,4.1633425,4.2560425,1.3329628,1.81668,5.9833198,4.08336,4.30002,1.28334
宁AY517J_0,1,b'2021-08-23 05:37:43',0,17.938324213027954,16.93332016468048,1.8052055,5.955535,4.2605968,4.358731,1.3606346,1.63332,5.61666,4.1666403,4.15002,1.36668
宁ANX661_0,1,b'2021-08-23 05:39:43',0,18.079522848129272,18.83328080177307,1.8226565,5.975214,4.286213,4.3839984,1.3743771,1.9333199,6.6499796,4.38336,4.54998,1.31664
宁A1R986_0,1,b'2021-08-23 05:44:27',0,18.947274684906006,17.26662039756775,1.899352,6.2760296,4.4562397,4.556164,1.4253175,1.73334,5.81664,4.13334,4.24998,1.3333199
宁CJC591_0,11,b'2021-08-23 05:45:29',0,26.232887506484985,22.649940848350525,2.5195868,8.378805,6.190854,6.3615866,1.9430821,2.16666,7.84998,5.38332,5.55,1.69998
宁A3Z913_0,1,b'2021-08-23 05:46:53',0,19.45974826812744,18.900060653686523,1.9518493,6.4432707,4.5924177,4.701788,1.4643714,1.84998,6.4833603,4.43334,4.75002,1.38336
宁AYT630_0,1,b'2021-08-23 05:48:21',1,17.599496841430664,17.183339595794678,1.7909384,5.8354917,4.225646,4.327839,1.3493923,1.65,5.78334,4.18332,4.28334,1.28334
宁A5X297_0,1,b'2021-08-23 05:51:49',0,17.60133147239685,18.783239722251892,1.7934506,5.8261247,4.225265,4.3255653,1.3497359,2.14998,6.11664,4.69998,4.61664,1.1999999
宁AV1312_0,1,b'2021-08-23 05:52:50',0,17.883546352386475,17.81663954257965,1.8559322,5.8749275,4.2934756,4.393049,1.3986654,1.76664,6.0,4.30002,4.43334,1.31664
宁A1Y683_0,1,b'2021-08-23 05:58:47',0,16.929050087928772,17.41667926311493,1.7287097,5.570949,4.0934544,4.188154,1.3127522,1.68336,5.8833604,4.24998,4.31664,1.28334
宁A956M1_0,1,b'2021-08-23 05:59:27',0,16.591984033584595,16.800000071525574,1.6202757,5.4316278,3.9631605,4.047678,1.3067216,1.61664,5.73336,4.06668,4.13334,1.24998
宁AB553E_0,1,b'2021-08-23 06:00:33',0,19.41565990447998,19.249979853630066,1.9595231,6.4255886,4.601739,4.697146,1.457189,2.0833201,5.63334,4.33332,5.59998,1.60002
宁A15D62_0,1,b'2021-08-23 06:00:43',0,16.409606337547302,16.96667969226837,1.6232113,5.3810263,3.9606295,4.032164,1.283331,1.75002,5.71668,4.03332,4.2166796,1.24998
宁A9880B_0,1,b'2021-08-23 06:01:32',0,18.71526539325714,17.816700339317322,1.9289665,6.1814394,4.4795794,4.5692487,1.4382755,1.8333601,5.86668,4.33332,4.39998,1.38336
宁A2J130_0,1,b'2021-08-23 06:02:42',0,17.408469915390015,18.816720843315125,1.7823008,5.7886567,4.210826,4.3003364,1.3296093,1.9333199,6.31668,4.53336,4.68336,1.35
宁AE122L_0,1,b'2021-08-23 06:04:19',0,17.858494520187378,17.533380389213562,1.830889,5.949525,4.300844,4.392189,1.3653598,1.68336,5.91666,4.23336,4.35,1.35
宁B27282_0,1,b'2021-08-23 06:04:40',0,19.065815806388855,18.26663911342621,1.9225256,6.3594694,4.537511,4.632966,1.4294157,1.84998,5.93334,4.43334,4.65,1.39998
宁A057A6_0,11,b'2021-08-23 06:10:00',0,18.113191723823547,18.75,1.9179095,6.055446,4.3942156,4.474177,1.4287505,1.68336,6.10002,4.46664,4.9500003,1.5499799
宁AE117W_0,1,b'2021-08-23 06:11:33',0,17.16913104057312,16.466640830039978,1.7391644,5.6799746,4.145468,4.2278724,1.3075731,1.60002,5.61666,4.03332,4.11666,1.09998
宁AVB566_0,11,b'2021-08-23 06:12:58',0,17.85131335258484,17.98331916332245,1.8609846,5.9893265,4.306706,4.388602,1.3933363,1.75002,5.96664,4.39998,4.5,1.36668
宁ADE369_0,1,b'2021-08-23 06:14:52',0,16.24776542186737,16.316699981689453,1.5909193,5.2879653,3.8932488,3.9618354,1.2798675,1.63332,5.31666,3.9333599,4.13334,1.30002
宁A5W831_0,1,b'2021-08-23 06:18:19',0,17.18079686164856,16.849980354309082,1.7315439,5.6837683,4.160467,4.2814226,1.3050008,1.63332,5.61666,4.03332,4.23336,1.3333199
宁BP7678_0,1,b'2021-08-23 06:18:55',0,16.745656728744507,17.09994077682495,1.6956756,5.5129848,4.078718,4.1930785,1.2873504,1.63332,5.66664,4.31664,4.24998,1.2333599
宁A816T5_0,1,b'2021-08-23 06:20:35',0,17.716630697250366,17.56667912006378,1.80216,5.9000273,4.283412,4.4105244,1.3450874,1.73334,5.93334,4.18332,4.43334,1.28334
宁A8GM10_0,1,b'2021-08-23 06:23:44',1,17.683922052383423,16.316639184951782,1.7741578,5.898471,4.2648125,4.385123,1.3370237,1.5499799,5.4833403,3.8666399,4.15002,1.26666
宁A6KQ76_0,11,b'2021-08-23 06:24:49',0,18.426682949066162,18.433379530906677,1.9402492,6.1834188,4.482006,4.5981135,1.4458861,1.76664,6.10002,4.53336,4.66668,1.36668
宁AM613B_0,1,b'2021-08-23 06:25:59',0,16.057435870170593,16.233360171318054,1.5891125,5.211898,3.885265,3.9803786,1.2723571,1.60002,5.33334,4.00002,4.11666,1.18332
宁APB616_0,11,b'2021-08-23 06:26:35',0,18.04874360561371,19.249979853630066,1.9190776,6.0476694,4.4020567,4.5174623,1.4272906,1.99998,6.4166403,4.68336,4.69998,1.45002
宁AC110R_0,1,b'2021-08-23 06:28:42',0,18.687878251075745,17.550060153007507,1.9161532,6.1802635,4.489732,4.6153593,1.4283789,1.68336,6.0,4.15002,4.33332,1.38336
宁A77621_0,1,b'2021-08-23 06:28:47',0,18.22404384613037,16.833359599113464,1.879536,6.0245223,4.393943,4.5153246,1.401727,1.5666599,5.65002,4.13334,4.23336,1.24998
宁AD389L_0,11,b'2021-08-23 06:29:06',0,16.541132926940918,16.750019788742065,1.7047814,5.426832,4.0031905,4.1077657,1.3317238,1.61664,5.73336,3.91668,4.18332,1.30002
宁AA698M_0,1,b'2021-08-23 06:30:09',0,18.35672378540039,18.133379817008972,1.8546796,6.120053,4.401181,4.5372086,1.3876234,1.8333601,6.18336,4.33332,4.45002,1.3333199
宁AUN376_0,11,b'2021-08-23 06:33:21',0,22.497754096984863,21.13331973552704,2.2121408,7.490579,5.432767,5.5946355,1.679325,2.11668,6.73332,5.31666,5.35002,1.61664
宁A772R9_0,11,b'2021-08-23 06:33:41',0,22.926278114318848,22.233240008354187,2.2498908,7.633759,5.5492706,5.717127,1.7081089,2.23332,7.2,5.51664,5.66664,1.61664
宁A662C6_0,1,b'2021-08-23 06:34:55',0,17.66353726387024,17.716619968414307,1.8214775,5.8422556,4.2809834,4.407037,1.3683199,1.69998,5.89998,4.36668,4.46664,1.28334
宁A9870G_0,1,b'2021-08-23 06:37:36',0,17.35044300556183,18.99996042251587,1.7257329,5.742679,4.1722174,4.300091,1.3098272,1.86666,6.1333203,4.61664,4.96668,1.41666
宁A9Y387_0,1,b'2021-08-23 06:38:53',0,17.854979038238525,18.23334038257599,1.813771,5.9382143,4.3030744,4.4353905,1.3566116,1.8333601,6.4000196,4.41666,4.24998,1.3333199
宁BN5595_0,1,b'2021-08-23 06:39:26',0,19.620662927627563,19.083300232887268,1.9773915,6.4643865,4.6532483,4.799281,1.4784678,1.86666,6.2999997,4.73334,4.7666397,1.41666
宁A6Y115_0,1,b'2021-08-23 06:39:30',0,17.28109896183014,17.05001950263977,1.7456899,5.7163453,4.179579,4.305108,1.3151003,1.65,5.9833198,4.05,4.08336,1.28334
宁AR1632_0,1,b'2021-08-23 06:42:27',1,17.805064916610718,17.716619968414307,1.8056924,5.90317,4.2858605,4.4172077,1.3521458,1.71666,5.81664,4.31664,4.56666,1.30002
宁AX8080_0,1,b'2021-08-23 06:42:33',0,16.197277307510376,16.16663932800293,1.5950755,5.2452044,3.8985372,3.9965181,1.2773508,1.5499799,5.4,4.03332,4.00002,1.18332
宁A6FF95_0,11,b'2021-08-23 06:45:59',0,20.868043899536133,18.916679620742798,2.1483884,6.9137836,5.002474,5.139282,1.6223804,1.9000201,6.43332,4.65,4.53336,1.39998
宁BJ6695_0,1,b'2021-08-23 06:48:29',0,17.17688798904419,16.65000021457672,1.7071794,5.6780763,4.1218824,4.2308245,1.3148746,1.75002,5.38332,4.06668,4.1666403,1.28334
宁AVR500_0,1,b'2021-08-23 06:48:36',1,17.91493535041809,17.716680765151978,1.8190593,5.9315615,4.2869177,4.411665,1.3619618,1.75002,6.0833397,4.24998,4.41666,1.2166799
宁B57669_0,1,b'2021-08-23 06:48:57',0,18.077276945114136,17.89997935295105,1.8480983,6.008895,4.3383756,4.4652386,1.3831819,1.73334,6.15,4.30002,4.39998,1.31664
宁A1C612_0,1,b'2021-08-23 06:51:07',0,17.18990921974182,17.599979639053345,1.7098475,5.668127,4.1228523,4.2328243,1.3080722,1.75002,5.8000197,4.31664,4.41666,1.31664
宁AY382J_0,1,b'2021-08-23 06:52:27',0,17.172642946243286,17.05001950263977,1.7144725,5.655471,4.121172,4.2338634,1.3067052,1.69998,5.50002,4.2166796,4.30002,1.3333199
宁AZ873B_0,1,b'2021-08-23 06:54:57',0,19.58853006362915,20.16666054725647,1.9448264,6.4838057,4.613512,4.7510486,1.4526447,2.03334,6.78336,4.86666,4.99998,1.48332
宁AR971V_0,1,b'2021-08-23 06:55:03',0,17.672849893569946,17.399940490722656,1.8011729,5.854782,4.247493,4.3701134,1.3496397,1.69998,6.0,4.24998,4.18332,1.26666
宁AJ114B_0,1,b'2021-08-23 06:55:15',0,17.70946741104126,16.64993941783905,1.8189694,5.8474026,4.2587223,4.379671,1.361866,1.65,5.59998,4.09998,4.09998,1.1999999
宁A6B532_0,1,b'2021-08-23 06:56:54',0,17.01712131500244,17.933340668678284,1.6866058,5.6244197,4.0903378,4.1976314,1.3071157,1.68336,5.91666,4.33332,4.58334,1.41666
宁A9062N_0,1,b'2021-08-23 06:57:04',0,18.479872941970825,18.933300375938416,1.8775982,6.145033,4.4124994,4.53841,1.4025832,1.86666,6.21666,4.78332,4.71666,1.35
宁AJY526_0,1,b'2021-08-23 07:00:04',0,18.138222098350525,18.43325972557068,1.7895169,6.015325,4.3137608,4.4332256,1.3430771,1.76664,6.19998,4.58334,4.54998,1.3333199
宁A1U993_0,1,b'2021-08-23 07:00:21',0,17.871912717819214,18.333299160003662,1.7617853,5.915036,4.259494,4.3796163,1.3263007,1.69998,6.3666596,4.5,4.46664,1.30002
宁AA8649_0,1,b'2021-08-23 07:01:18',0,18.620152473449707,19.566659331321716,1.8583453,6.137832,4.416929,4.5381618,1.3834001,1.9000201,6.21666,4.93332,4.99998,1.51668
陕KC5147_1,16,b'2021-08-23 07:01:44',0,26.75381898880005,36.7834210395813,2.644204,8.497124,6.434539,6.6281185,2.020047,2.4333599,7.90002,17.983318,6.4833603,1.9833599
宁A83505_0,1,b'2021-08-23 07:02:36',0,17.744917273521423,18.683400750160217,1.7536844,5.848182,4.2288165,4.3491,1.3185766,1.76664,6.18336,4.68336,4.66668,1.38336
宁A0CD38_0,1,b'2021-08-23 07:02:43',0,16.97481393814087,17.399999499320984,1.6661249,5.5727363,4.0678964,4.1707206,1.2946162,1.5499799,6.03336,4.33332,4.15002,1.3333199
宁A0H950_0,1,b'2021-08-23 07:02:58',0,17.20385491847992,18.766559958457947,1.6523991,5.65875,4.0733356,4.179307,1.3223375,1.9166399,6.1333203,4.78332,4.61664,1.31664
宁A2X286_0,1,b'2021-08-23 07:03:58',0,18.4791362285614,20.066699981689453,1.8100392,6.1640515,4.3779097,4.497648,1.3595606,1.84998,6.61668,5.25,4.9833603,1.36668
宁A97G53_0,1,b'2021-08-23 07:04:24',0,17.907071113586426,19.166640043258667,1.7608942,5.9394774,4.262908,4.3774705,1.3324361,1.81668,6.75,4.99998,4.33332,1.26666
宁BA4771_0,1,b'2021-08-23 07:05:23',1,18.082680702209473,17.149980068206787,1.782978,6.0122876,4.3049626,4.421433,1.3417822,1.61664,5.66664,4.41666,4.23336,1.2166799
宁AG586F_0,1,b'2021-08-23 07:07:41',0,16.94526493549347,17.933279871940613,1.6333708,5.5605073,4.024929,4.1277184,1.3118646,1.75002,5.96664,4.5,4.46664,1.24998
宁A7741C_0,1,b'2021-08-23 07:11:07',0,16.563212871551514,17.466659545898438,1.5935013,5.3668947,3.9218907,4.017807,1.2924743,1.5833399,5.68332,4.33332,4.58334,1.28334
宁A381M5_0,11,b'2021-08-23 07:12:17',0,23.809937238693237,26.116619110107422,2.283259,7.847194,5.7095575,5.875739,1.7276767,2.59998,8.449981,6.2999997,6.68334,2.0833201
川VT8680_0,1,b'2021-08-23 07:12:44',1,17.93483018875122,24.26669955253601,1.7987542,5.9037333,4.282085,4.4029336,1.3413621,1.73334,6.0833397,10.11666,4.90002,1.43334
宁AQS611_0,1,b'2021-08-23 07:14:08',0,17.1725857257843,18.94998013973236,1.6865245,5.6363173,4.108352,4.213043,1.299079,1.68336,6.31668,4.78332,4.8499804,1.31664
宁A5JC01_0,1,b'2021-08-23 07:14:34',0,17.201650142669678,19.099979996681213,1.6794333,5.6252923,4.1035404,4.2080827,1.2892073,2.05002,6.56664,4.8499804,4.33332,1.30002
宁A5CN92_0,1,b'2021-08-23 07:14:43',0,17.147961258888245,19.28328037261963,1.6710556,5.6057925,4.085699,4.1895957,1.2956684,1.99998,6.66666,4.7666397,4.39998,1.45002
宁AHE486_0,1,b'2021-08-23 07:15:12',0,17.898402214050293,18.70001971721649,1.7861112,5.958215,4.329546,4.457775,1.3407444,1.81668,6.4500003,4.81668,4.30002,1.31664
宁A90208_1,3,b'2021-08-23 07:15:22',0,20.38891911506653,21.33336067199707,2.101162,6.8075447,4.946412,5.080854,1.5671953,2.05002,7.3166404,4.9833603,5.46666,1.51668
宁AQZ371_0,1,b'2021-08-23 07:16:17',0,17.592135071754456,18.71664047241211,1.6872578,5.868465,4.215218,4.339722,1.3419719,1.71666,6.6,4.63332,4.5,1.26666
宁AJ654U_0,1,b'2021-08-23 07:17:18',0,17.020872831344604,17.749979496002197,1.6693052,5.6316314,4.1237874,4.238122,1.3035349,1.66668,5.81664,4.56666,4.43334,1.26666
宁AL367V_0,1,b'2021-08-23 07:18:06',0,17.446138858795166,17.516700625419617,1.7227075,5.785103,4.221082,4.339616,1.3123903,1.65,5.81664,4.30002,4.53336,1.2166799
宁BC8535_0,1,b'2021-08-23 07:18:53',0,16.706398129463196,17.69994020462036,1.6073493,5.4732666,3.9866905,4.0968094,1.3112433,1.69998,5.81664,4.31664,4.66668,1.1999999
宁BN3388_0,1,b'2021-08-23 07:19:28',0,19.31326925754547,20.016660690307617,1.9218752,6.4472194,4.6349745,4.7756176,1.4295017,1.9333199,6.86664,4.81668,4.86666,1.53336
宁A1D823_0,1,b'2021-08-23 07:20:42',1,18.143388032913208,20.816699266433716,1.8194208,6.061838,4.389227,4.5247974,1.358544,2.01666,7.0833597,4.96668,5.33334,1.41666
宁A3972K_0,1,b'2021-08-23 07:22:23',0,18.459944128990173,19.883399605751038,1.8182701,6.196974,4.440007,4.5760293,1.3671803,1.81668,6.94998,4.9833603,4.75002,1.38336
宁A8085F_0,1,b'2021-08-23 07:26:33',0,17.212132215499878,17.650020718574524,1.6997005,5.7050147,4.17012,4.2865562,1.3124114,1.73334,5.7666597,4.46664,4.38336,1.30002
宁A6171M_0,1,b'2021-08-23 07:28:09',1,18.05595338344574,20.48334002494812,1.8056314,6.0312653,4.370935,4.4996424,1.3542746,2.0833201,6.83334,4.68336,5.53332,1.35
宁AQR532_0,1,b'2021-08-23 07:31:38',0,19.83142375946045,22.13339924812317,1.9489158,6.676096,4.7253113,4.865665,1.4522891,2.05002,7.06668,5.28336,6.19998,1.53336
宁C55039_1,16,b'2021-08-23 07:32:47',0,20.85969865322113,23.18333923816681,2.2175303,7.005143,5.0900273,5.214841,1.6633192,2.31666,8.18334,5.9833198,5.18334,1.51668
宁AB885T_0,1,b'2021-08-23 07:32:58',0,19.562458992004395,21.833340525627136,1.9355768,6.5976725,4.6746693,4.8103166,1.4428409,2.36664,7.38336,5.55,5.1,1.43334
宁B0G670_0,1,b'2021-08-23 07:33:54',1,18.158594369888306,18.700080513954163,1.7886149,6.1788054,4.378361,4.5022683,1.3669828,1.8833401,5.93334,4.30002,5.28336,1.30002
宁A9Q993_0,1,b'2021-08-23 07:34:45',0,17.840126752853394,19.333380460739136,1.7667701,6.037101,4.313872,4.433627,1.3451965,1.8333601,6.6499796,4.68336,4.86666,1.30002
宁A3DF00_0,11,b'2021-08-23 07:38:20',0,27.495970129966736,29.26661968231201,2.6528008,8.594707,6.5444245,6.7468276,2.0398014,2.6333401,10.48332,6.96666,7.09998,2.0833201
宁A6QN27_0,1,b'2021-08-23 07:38:25',0,17.975714206695557,21.29994034767151,1.8054419,6.038189,4.34581,4.4716682,1.3554329,2.18334,6.81666,5.38332,5.3666396,1.5499799
宁A6381A_0,11,b'2021-08-23 07:38:49',0,19.507216215133667,21.383399963378906,2.0412805,6.574978,4.7473774,4.8693495,1.518202,2.05002,7.3500004,5.13336,5.28336,1.5666599
宁A2001L_0,1,b'2021-08-23 07:39:04',0,18.986451029777527,22.649999856948853,1.9028217,6.401386,4.5653863,4.6944227,1.4190687,2.31666,8.16666,5.31666,5.28336,1.5666599
宁AK2279_1,3,b'2021-08-23 07:40:41',0,24.61524724960327,22.599960565567017,2.361596,8.153872,5.981826,6.156288,1.7991683,2.23332,7.56666,5.56668,5.59998,1.63332
宁A6H216_0,1,b'2021-08-23 07:42:49',0,17.518290281295776,19.06667947769165,1.7516084,5.8633394,4.2451305,4.359295,1.3267639,1.66668,6.88332,4.43334,4.69998,1.38336
宁A6W894_0,1,b'2021-08-23 07:43:38',0,17.046808004379272,18.566640615463257,1.6594219,5.7270775,4.1101418,4.218646,1.3348656,1.68336,6.34998,4.8499804,4.43334,1.24998
宁AL616Q_0,1,b'2021-08-23 07:43:57',1,18.18180799484253,17.916659116744995,1.8196316,6.1415606,4.395877,4.5238495,1.3661485,1.76664,6.03336,4.8333597,4.03332,1.24998
宁A1M861_0,1,b'2021-08-23 07:45:15',0,19.206445813179016,17.616600394248962,1.9416645,6.4059296,4.594252,4.7336226,1.4531957,1.71666,5.96664,4.2166796,4.46664,1.24998
宁A0B081_0,1,b'2021-08-23 07:47:19',0,17.44430422782898,17.800020575523376,1.7375196,5.8258305,4.213132,4.337097,1.3226237,1.75002,6.19998,4.36668,4.18332,1.30002
宁A8ES30_0,1,b'2021-08-23 07:47:20',0,17.530015110969543,18.70001971721649,1.7384,5.8922157,4.2327065,4.35604,1.3336561,1.78332,6.94998,4.38336,4.30002,1.28334
宁A2010G_0,1,b'2021-08-23 07:48:04',0,18.18100869655609,20.96669912338257,1.8170482,6.150704,4.3801923,4.511927,1.3722166,1.9833599,6.98334,5.1,5.3666396,1.53336
宁AV758G_0,1,b'2021-08-23 07:48:06',0,16.260575652122498,16.56671941280365,1.5860822,5.290143,3.8465514,3.9489505,1.3066577,1.53336,6.06666,3.91668,3.8999999,1.15002
宁A9CW36_0,1,b'2021-08-23 07:50:34',0,17.932595014572144,18.449939489364624,1.7696882,6.05362,4.3120008,4.4413815,1.350391,1.84998,6.81666,4.28334,4.18332,1.31664
宁AN593C_0,1,b'2021-08-23 07:51:34',0,17.380698323249817,16.516680121421814,1.7103255,5.8109207,4.1867023,4.3074203,1.319321,1.65,5.96664,3.78336,3.9333599,1.18332
宁A2529C_0,1,b'2021-08-23 07:53:19',0,20.45959174633026,19.816619753837585,2.0227017,6.8133583,4.8520446,4.997626,1.5175952,1.78332,7.3500004,4.54998,4.81668,1.31664
宁A0CU90_0,1,b'2021-08-23 07:57:56',0,17.355397939682007,19.449959993362427,1.7179871,5.8177204,4.192689,4.313499,1.3247743,1.9166399,7.0333204,4.65,4.58334,1.26666
宁A6235B_0,1,b'2021-08-23 08:00:15',1,18.174498081207275,19.40004050731659,1.8048165,6.1070538,4.3738594,4.479574,1.3451431,1.73334,7.28334,4.51668,4.53336,1.3333199
宁BV8863_0,1,b'2021-08-23 08:00:38',0,17.405154705047607,18.566699624061584,1.6654537,5.858194,4.1786737,4.2711864,1.3182219,1.68336,6.58332,4.4833198,4.51668,1.30002
